review_id,text,score,entities,sentiment
521371,"i always enjoy how a flavored coffee or tea smells. i've usually found that the taste is never as good as the smell. in the case of lipton blackberry vanilla herbal pyramid tea bags, this has been my ...",3,{},positive
89518,"this is the best protein shake out there, not only is it affordable but it tastes great. this is a great for work when i dont have time to eat lunch this will keep me full for hours. i would recommend...",5,{},positive
85636,"these are exceptional. i had them first at a friend's home. her hummus was wonderful, and i asked her for her recipe. it really is the beans that make the difference. thanks so much for your great pro...",5,{},positive
197661,i have combination skin. the green tea & aloe moisturizer leaves my skin supple and hydrated but not oily. the subtle and clean scent is refreshing.i also tried the jasmine and vitamin e moisturizer. ...,5,{'ORG': ['the green tea & aloe moisturizer']},neutral
526219,"i don't like starchy, salty, and thick soups (too much starch actually makes me hungry). this particular variety (roasted chicken and vegetable) fits the bill. it is sparse on the noodle, with only 4 ...",5,{},neutral
505245,great japanese green tea. i love it. stay green color most of the time and test nature sweet green tea....,5,{},positive
193871,"kind healthy grains cinnamon oat clusters with flax seeds (which give you omega-3 fatty acids) are absolutely delicious! there're good for you, too; we all need flax and grains in our diet and so this...",5,{},positive
301702,good price & fast delivery. i have gout so this stuff works great for me....,5,{},positive
75256,"i purchased these for my 19 lb beagle. they actually came in a holiday box (i didn't know this until i opened my amazon box), which would've been great had i been giving them as a gift. they are the p...",5,{'BRAND': ['amazon']},positive
263793,"with the possible exception of their fire roasted chipotle salsa (i can't really taste a significant difference), this is the best salsa out there, in my opinion. there are plenty that are less-costly...",5,{},positive
531940,i wasn`t sure about this instant type k-cups but it was a pleasant surprise i will be ordering more and my husband enjoyed it also...,4,{},neutral
214658,"this item was brought up in a forum with a link to amazon. i've dealt with amazon before and i've never been let down, thank you amazon for the great deals and excellant service! anyway, this seed is ...",5,{'BRAND': ['amazon']},positive
48974,i like to brew myself a single cup of coffee every once in a while. i have the melitta filters and a plastic cone holder. i place both on top of a coffee cup and pour in the hot water. this method wor...,3,{'ORG': ['org']},neutral
195710,"this tea is the best ever and it is always delivered on time. i have gotten many people hooked on this tea. please always offer this tea.thank you,pg...",5,{},positive
496526,i have been searching for a power bar with high protein and very low sugar do to health reasons. this is the perfect solution. tastes great...no cardboard taste here!! the whey chocolate tastes like c...,5,{},positive
48579,i got a sample of this in my summer voxbox and it was love at first taste!!!try them warmed up a bit with a nice cold glass of almond milk and you are in heaven!i will definitely buy these again and a...,5,{},positive
184540,"i called upon a panel of two expert feline food testers assist me with this review. the first, apollo, is quite enthusiastic about food related assignments and is usually most concerned about quantity...",4,"{'ORG': ['college.obviously', 'apollo']}",neutral
263683,the after taste was slightly different.... i did not like it.....maybe it is something in the cereal that is artificial....don't know...will not buy anymore of it.... quaker high fiber cinnamon swirl....,1,{},neutral
193938,one word for this product would be: amazing. it great for interstitial cystitis! i have very bad interstitial cystitis and i ordered this tea and it work wonders for my condition...,5,{},neutral
103421,"ostrim beef and ostrich snacks are pretty tasty. i expected them to be a bit spicier, but they are good as they are. i needed another protein snack to supplement protein shakes and protein bars. the w...",4,{},positive
465371,"i've been eating ranch style beans all my life and love them. they were made in fort worth, texas for nearly a hundred years. this year, they were bought by conagra, the plant was closed and productio...",1,{},positive
307967,we have a new puppy who has to take antibiotics twice a day for kennel cough. the puppy hates the pills and it took a lot of time and stress to get him to take them. i did an internet search and found...,5,{'BRAND': ['amazon']},neutral
284771,"i love shin ramyun. i was introduced to it in college when my roommate would visit an asian market. this stuff is hot and delicious. when boiling, i add an egg to the mix. i highly recommend it....",5,{},positive
339141,each packet of this soup is not single serving size!...and the packaging does very little to correct that misperception: the soup is shown in a coffee mug-sized scenario. you're supposed to add 4 cups...,1,{},neutral
